Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs,condition
,c72528c3-b0c2-46b6-af5c-38dbee1d92b8,,,,,,68266A7517899_M,Size,M,,,,,,,,,,,37.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,95066ef1-46b8-4303-ab1c-298ac50fe524,,,,,,68266A7517899_L,Size,L,,,,,,,,,,,37.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,9a957c78-7413-4d47-a348-eddad3ee70db,,,,,,68266A7517899_XL,Size,XL,,,,,,,,,,,37.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,75acd322-3208-4934-8e7e-ef73c3b4cb92,,,,,,68266A7517899_2XL,Size,2XL,,,,,,,,,,,39.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,e48cad35-a972-4da1-823f-84f77e489517,,,,,,68266A7517899_3XL,Size,3XL,,,,,,,,,,,42.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,182562bd-0e51-4c96-87fc-d56697dc4936,,,,,,68266A7517899_4XL,Size,4XL,,,,,,,,,,,45.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
68266ba119aabf2f07a43064,7b91a5f0-68e0-4622-901b-2107a6b9d773,PHYSICAL,store-3-1,messy-oversized-heavyweight-t-shirt-copy,MESSY Oversized heavyweight t-shirt copy,"Master your urban look with an oversized t-shirt—a must-have streetwear piece. Crafted from heavyweight fabric, it offers unmatched comfort and durability. The breathable, moisture-wicking cotton will keep you comfortable in any season, while the relaxed fit ensures a cool, laid-back vibe.<br />
<br />
• 100% premium carded cotton<br />
• Fabric weight: 6.5 oz./yd.² (220 g/m²)<br />
• High moisture absorbency<br />
• Unisex style <br />
• Oversized fit with drop shoulders<br />
• Ribbed collar<br />
• Blank product sourced from Bangladesh<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the EU REACH requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",68266B9F82F0F_S,Size,S,,,,,,,,,,,36.0,0.0,No,Unlimited,"/t-shirts, /observational-meta/messy",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747650124333-D2SUGMWNFN5WPCX7GL85/oversized-heavyweight-t-shirt-black-front-682b063fce0f2.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747650127185-MB48YHPWSS6PQ7R9NHMR/oversized-heavyweight-t-shirt-black-left-682b063fcf13f.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/a1443c88-ccfa-4e57-905c-67af6dc124b4/oversized-heavyweight-t-shirt-black-front-68266cc730d2d.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/a837ad98-2ae2-47f5-b1da-945969476f24/oversized-heavyweight-t-shirt-black-front-68266cc731de9.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/053206fd-6df2-4dd5-b268-09d98d701717/oversized-heavyweight-t-shirt-black-product-details-68266cc73009a.png,new
,3e62f6c0-200a-4074-80fc-d2df8e789873,,,,,,68266B9F82F0F_M,Size,M,,,,,,,,,,,37.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,869f78dc-7ffc-413d-bc83-a2c8278688cf,,,,,,68266B9F82F0F_L,Size,L,,,,,,,,,,,37.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,ba2abb81-c0b5-49e8-a030-b3e4b406354b,,,,,,68266B9F82F0F_XL,Size,XL,,,,,,,,,,,37.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,ec48353c-0bf1-43e0-8520-1b46aba97e23,,,,,,68266B9F82F0F_2XL,Size,2XL,,,,,,,,,,,39.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,6b05913f-4af8-45bc-8f78-994a0c2b2f10,,,,,,68266B9F82F0F_3XL,Size,3XL,,,,,,,,,,,42.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,bd6a5de5-bde1-43ee-92eb-8fa2e2fd7abb,,,,,,68266B9F82F0F_4XL,Size,4XL,,,,,,,,,,,45.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
6828f7c28c26eb0facfaf5f6,8b5c2468-b2c9-4f9a-9d25-430dbc958c9b,PHYSICAL,store-3-1,can-be-a-poser-oversized-heavyweight-t-shirt-copy,Can Be A poser Oversized heavyweight t-shirt copy,"Master your urban look with an oversized t-shirt—a must-have streetwear piece. Crafted from heavyweight fabric, it offers unmatched comfort and durability. The breathable, moisture-wicking cotton will keep you comfortable in any season, while the relaxed fit ensures a cool, laid-back vibe.<br />
<br />
• 100% premium carded cotton<br />
• Fabric weight: 6.5 oz./yd.² (220 g/m²)<br />
• High moisture absorbency<br />
• Unisex style <br />
• Oversized fit with drop shoulders<br />
• Ribbed collar<br />
• Blank product sourced from Bangladesh<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the EU REACH requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",6828F7C1E9BD1_S,Size,S,,,,,,,,,,,36.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747649821108-N9HNWZC65R0OGB66AKY1/oversized-heavyweight-t-shirt-black-front-682b05128bcac.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747649823197-ZJXFN3H78AVJ0PZ0RINL/oversized-heavyweight-t-shirt-black-left-682b05128c9b7.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/f9b7e0a6-f291-4130-81f5-26a9dc6dedbb/oversized-heavyweight-t-shirt-black-front-682b053985807.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/58b8924f-a0bf-4db2-9ee3-8b7e3eb8155b/oversized-heavyweight-t-shirt-black-front-682b053984a2b.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/77bf4d70-4880-4881-bf0e-8f2986df1e21/oversized-heavyweight-t-shirt-black-front-682b053983d98.png,new
,18e4c825-9e1e-4f2a-a829-1b4df541834d,,,,,,6828F7C1E9BD1_M,Size,M,,,,,,,,,,,37.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,ca343ef8-c22a-4a0f-9c90-48d4fa0e9f07,,,,,,6828F7C1E9BD1_L,Size,L,,,,,,,,,,,37.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,f426f49c-c6ca-40b6-9529-f501b3a57cdc,,,,,,6828F7C1E9BD1_XL,Size,XL,,,,,,,,,,,37.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,2fccbc45-8b36-4a09-b7ef-91eb1ee04dd1,,,,,,6828F7C1E9BD1_2XL,Size,2XL,,,,,,,,,,,39.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,158dfa8a-6e17-461c-ad1c-d4e5bf714b8b,,,,,,6828F7C1E9BD1_3XL,Size,3XL,,,,,,,,,,,42.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,07f042e0-4593-4443-98ac-575e793ad509,,,,,,6828F7C1E9BD1_4XL,Size,4XL,,,,,,,,,,,45.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
682af0c819aabf2f07a6dead,39e83fee-bade-4ebd-9fa7-b984e7694fab,PHYSICAL,store-3-1,crybaby-unisex-hoodie,cryBaby Unisex hoodie,"If there’s one fashion rule to live by, let it be that comfort doesn’t have to be compromised for the sake of style. Pair the super-soft unisex eco raglan hoodie with joggers for a relaxed look, or elevate the outfit with a skirt, oversized blazer, or classic trousers. The hoodie’s brushed inside ensures a comfy and snug feel, and will keep you warm during the colder days.<br />
<br />
• Outside: 100% organic cotton<br />
• Charcoal melange is 60% cotton, 40% recycled polyester<br />
• Inside for all colors: 80% organic cotton, 20% recycled polyester<br />
• Brushed lining<br />
• Regular fit<br />
• Raglan sleeves<br />
• Ribbed cuffs and hem<br />
• Drawstrings with metal eyelets and stoppers<br />
• Jersey-lined hood<br />
• Blank product sourced from Bangladesh<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the EU REACH requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",682AF0C68F068_XS,Size,XS,,,,,,,,,,,74.5,0.0,No,Unlimited,"/hoodies, /human-labels-satire/crybaby",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/435e9655-15a2-4f57-89f5-6f92c1f0f449/unisex-eco-raglan-hoodie-black-front-683f2c759ac0f.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/e67e7cfa-e680-4099-92c4-f3ed97187788/unisex-eco-raglan-hoodie-black-back-683f2c759b023.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1748885383967-OCTYQF7ZKVII7L20LVFQ/unisex-eco-raglan-hoodie-black-left-683ddf8024599.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/17c66766-f0dc-41ca-9fd8-319763c9cbe0/unisex-eco-raglan-hoodie-black-front-682aee21d2d42.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/06c439a7-efb7-4353-9dcf-95886388c06b/unisex-eco-raglan-hoodie-black-back-682aee21d34fb.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/99aba12d-c6d7-42a9-8472-34fcb2876825/unisex-eco-raglan-hoodie-black-product-details-682aee21d20b1.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/a4b6b75b-b22f-4586-af69-5e95ed18b097/unisex-eco-raglan-hoodie-black-product-details-2-683f2c759b2e0.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/8ff3c18d-4806-46a9-b215-5d8015b5f5ad/unisex-eco-raglan-hoodie-black-product-details-5-683f2c759ae75.png,new
,a2f34bca-c0e2-4b12-9e03-b9863e07f6a7,,,,,,682AF0C68F068_S,Size,S,,,,,,,,,,,74.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,aa2d4333-60de-4c9b-878c-ac5be6be6e9d,,,,,,682AF0C68F068_M,Size,M,,,,,,,,,,,74.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,5cb8c668-5868-49aa-9a87-5782ebc6a4ac,,,,,,682AF0C68F068_L,Size,L,,,,,,,,,,,74.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,24400069-7443-43f3-969a-d2d2a35716a0,,,,,,682AF0C68F068_XL,Size,XL,,,,,,,,,,,74.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,80a7f041-f2ac-4902-acd3-4d27e760f9ce,,,,,,682AF0C68F068_2XL,Size,2XL,,,,,,,,,,,76.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,ccd1d436-fae8-4b79-a106-4824f8441ee2,,,,,,682AF0C68F068_3XL,Size,3XL,,,,,,,,,,,78.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
682b6c8319aabf2f07a73e7e,2cc71bbb-9cac-4131-9e11-ca3039db612c,PHYSICAL,store-3-1,unisex-eco-raglan-hoodie-copy-copy-copy-copy-copy-copy-copy-copy-copy-copy-copy-copy-copy-copy-copy-copy-copy-copy-copy-copy-copy-copy,cryBaby Unisex hoodie,"If there’s one fashion rule to live by, let it be that comfort doesn’t have to be compromised for the sake of style. Pair the super-soft unisex eco raglan hoodie with joggers for a relaxed look, or elevate the outfit with a skirt, oversized blazer, or classic trousers. The hoodie’s brushed inside ensures a comfy and snug feel, and will keep you warm during the colder days.<br />
<br />
• Outside: 100% organic cotton<br />
• Charcoal melange is 60% cotton, 40% recycled polyester<br />
• Inside for all colors: 80% organic cotton, 20% recycled polyester<br />
• Brushed lining<br />
• Regular fit<br />
• Raglan sleeves<br />
• Ribbed cuffs and hem<br />
• Drawstrings with metal eyelets and stoppers<br />
• Jersey-lined hood<br />
• Blank product sourced from Bangladesh<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the EU REACH requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> and <b>SINDEN VENTURES LIMITED</b> ensure that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact our EU representative at <b>gpsr&#64;sindenventures.com</b>. You can also write to us at <b>Kriška 22, 10000 Zagreb, Croatia, Europe</b> or<b> Markou Evgenikou 11, Mesa Geitonia, 4002, Limassol, Cyprus.<b></b></b>",682B6C7DD10F0_XS,Size,XS,,,,,,,,,,,74.5,0.0,No,Unlimited,"/hoodies, /human-labels-satire/crybaby",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1748885505690-72TJIBKTUMQYJIAUW67S/unisex-eco-raglan-hoodie-white-front-683ddff758ea9.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747676298316-O2WDK821FXREK5PZ5BUG/unisex-eco-raglan-hoodie-white-back-682b6c762dc71.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747676300294-1A3D9K9H347IN02ZWYPM/unisex-eco-raglan-hoodie-white-left-682b6c762defe.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/036c873b-a80c-46e0-a8bc-8afb7736088d/unisex-eco-raglan-hoodie-white-front-3-683de03a374de.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/4ea2f6f6-ba09-4734-bd7a-3867dbada949/unisex-eco-raglan-hoodie-white-left-683de03a379cb.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/d4eec8b5-7703-4e7c-bab1-d67f2bfba065/unisex-eco-raglan-hoodie-white-front-683de03a37339.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/ea4a591c-3d59-4997-9938-1533c45211d5/unisex-eco-raglan-hoodie-white-front-683de03a36e73.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0438cd5f-e61e-4c59-b71b-e157150229b5/unisex-eco-raglan-hoodie-white-front-683de03a3781d.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/23acbf6f-57e9-48c8-83bd-5a8c707e358c/unisex-eco-raglan-hoodie-white-left-front-683de03a37669.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/206e20dc-2464-447b-b9ed-4a7cfc56e1a3/unisex-eco-raglan-hoodie-white-product-details-5-682b7c44f2478.png,new
,6aa92447-1ce6-4e46-adaa-2397958fb04e,,,,,,682B6C7DD10F0_S,Size,S,,,,,,,,,,,74.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,02961f9b-7681-44b8-b3a4-63b44a9f55e2,,,,,,682B6C7DD10F0_M,Size,M,,,,,,,,,,,74.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,afedc770-35cc-4559-9dca-f1a144e7d97b,,,,,,682B6C7DD10F0_L,Size,L,,,,,,,,,,,74.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,a7b309db-e928-4ead-a1e0-83fa6666403c,,,,,,682B6C7DD10F0_XL,Size,XL,,,,,,,,,,,74.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,65590d09-73a2-4221-8bbe-f02646b18f51,,,,,,682B6C7DD10F0_2XL,Size,2XL,,,,,,,,,,,76.5,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
,953b2321-979e-454b-819a-f70c2f9b01e8,,,,,,682B6C7DD10F0_3XL,Size,3XL,,,,,,,,,,,78.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
682b6f6619aabf2f07a741f4,b25a1f01-f4cb-469a-a213-2030d15b6e58,PHYSICAL,store-3-1,messy-bucket-hat,MESSY Bucket Hat,"This bucket hat is a combination of timeless practicality and vintage style. Perfect for fishing, hiking, and 80s-90s nostalgia. <br />
<br />
• 98% cotton, 2% spandex<br />
• Mid-profile hat with a high-profile embroidery area <br />
• 3″ crown<br />
• Matching undervisor<br />
• Premium Flexfit sweatband<br />
• One size fits most<br />
• Head circumference: 21 ⅝″–23 ⅛″ (55 cm–58.7 cm)<br />
• Blank product sourced from Vietnam<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the lead and phthalates level requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",682B6F65151BF_Black,Color,Black,,,,,,,,,,,30.0,0.0,No,Unlimited,"/hats, /observational-meta/messy",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747677033175-1TWXF9Y5FMP4T8Q7EK6T/bucket-hat-black-front-682b6f610ca53.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747677038895-0I22YW6SFSVEUON8EG98/bucket-hat-white-front-682b6f610d59d.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/24c78b2c-27fe-4193-ad03-91fc4a357eeb/bucket-hat-black-front-682b710deafca.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/f10ada3c-6f60-420c-aa77-5c669fff5207/bucket-hat-white-left-front-682b710deb385.png,new
,4769c755-24a7-4cf5-8499-e268a7c6476a,,,,,,682B6F65151BF_White,Color,White,,,,,,,,,,,30.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
682b735819aabf2f07a74673,c9f3f042-34fb-4fee-aa86-97452a1c5ff1,PHYSICAL,store-3-1,kiss-me-bucket-hat,kiss me Bucket Hat,"This bucket hat is a combination of timeless practicality and vintage style. Perfect for fishing, hiking, and 80s-90s nostalgia. <br />
<br />
• 98% cotton, 2% spandex<br />
• Mid-profile hat with a high-profile embroidery area <br />
• 3″ crown<br />
• Matching undervisor<br />
• Premium Flexfit sweatband<br />
• One size fits most<br />
• Head circumference: 21 ⅝″–23 ⅛″ (55 cm–58.7 cm)<br />
• Blank product sourced from Vietnam<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the lead and phthalates level requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",682B73554D41B_Black,Color,Black,,,,,,,,,,,30.0,0.0,No,Unlimited,"/poetic-wanderers/kiss-me, /hats",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/57e4de3a-1888-4c3a-8449-f51ea2aa5789/bucket-hat-white-front-682b7472643b9.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/3cb622d7-3664-4260-bc71-0b0d86ef8e95/bucket-hat-black-front-682b7472642bb.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747678066046-TFBKCCCDCB92BNJ2X4UN/bucket-hat-white-left-front-682b734ecf6a7.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747678046518-G9H3OUWJJWRKRWVL0UEA/bucket-hat-black-front-682b734ece935.png,new
,25d3705a-cb27-4cbd-82a0-9dc351e3edb1,,,,,,682B73554D41B_White,Color,White,,,,,,,,,,,30.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
682b73be8c26eb0facfc78e0,6fd83395-5fd5-4e00-97f8-86b9d320bf0b,PHYSICAL,store-3-1,old-school-bucket-hat-copy-copy-copy,asshole Bucket Hat,"This bucket hat is a combination of timeless practicality and vintage style. Perfect for fishing, hiking, and 80s-90s nostalgia. <br />
<br />
• 98% cotton, 2% spandex<br />
• Mid-profile hat with a high-profile embroidery area <br />
• 3″ crown<br />
• Matching undervisor<br />
• Premium Flexfit sweatband<br />
• One size fits most<br />
• Head circumference: 21 ⅝″–23 ⅛″ (55 cm–58.7 cm)<br />
• Blank product sourced from Vietnam<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the lead and phthalates level requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",682B73BBD6EBA_Black,Color,Black,,,,,,,,,,,31.0,0.0,No,Unlimited,"/human-labels-satire/asshole, /hats",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747678144737-G8SAC4NBI7QY0GNW1GUJ/bucket-hat-black-front-682b73b9d666e.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/1747678146200-2HU00S5DQBXZI6YB3A3N/bucket-hat-white-front-682b73b9d75c9.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/46bd5780-532e-4f78-9f66-30ddaf4a3968/bucket-hat-black-front-682b772cf0c57.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/f738cbe8-95ef-4215-8f99-73022b9a8362/bucket-hat-white-product-details-2-682b785cdad47.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/4bd07e68-ae68-4c42-a5cc-e996770def84/bucket-hat-black-product-details-2-682b785cdac27.png,new
,bb0484bd-1a34-421d-9f55-6f21d495e6d0,,,,,,682B73BBD6EBA_White,Color,White,,,,,,,,,,,31.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
682b7fdd8c26eb0facfc880b,9481e44f-ac49-4976-b962-4bcb74aefe58,PHYSICAL,store-3-1,go-away-bucket-hat,GO AWAY Bucket Hat,"This bucket hat is a combination of timeless practicality and vintage style. Perfect for fishing, hiking, and 80s-90s nostalgia. <br />
<br />
• 98% cotton, 2% spandex<br />
• Mid-profile hat with a high-profile embroidery area <br />
• 3″ crown<br />
• Matching undervisor<br />
• Premium Flexfit sweatband<br />
• One size fits most<br />
• Head circumference: 21 ⅝″–23 ⅛″ (55 cm–58.7 cm)<br />
• Blank product sourced from Vietnam<br />
<br />
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<br />
<br />
Age restrictions: For adults<br />
EU Warranty: 2 years<br />
Other compliance information: Meets the lead and phthalates level requirements.<br />
<br />
In compliance with the General Product Safety Regulation (GPSR), <b>Typotecture</b> ensures that all consumer products offered are safe and meet EU standards. For any product safety related inquiries or concerns, please contact us at <b>typotecture.design&#64;gmail.com</b> or write to us <b>Kriška 22, 10000 Zagreb, Croatia, Europe.<b></b></b>",682B7FDAD8ADF_Black,Color,Black,,,,,,,,,,,30.0,0.0,No,Unlimited,"/hats, /tired-fed-up/go-away",,0.0,0.0,0.0,0.0,Yes,https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/4ecf1921-8886-4afd-9282-36658e5af6c7/bucket-hat-white-front-683f4df228ceb.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/2ab15874-4b07-4b01-8af8-b62d715dac08/bucket-hat-black-front-683f4df228724.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/0c77d439-0fc5-4494-beec-674a4ccef286/bucket-hat-black-front-683f4df228be3.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/22aed7a3-5ba4-4666-a7d0-c4e476b0815c/bucket-hat-black-front-683f4df228c69.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/54d1f6c3-d578-40b2-89fc-8a1868ce67c9/bucket-hat-white-front-683f4df228e63.png https://images.squarespace-cdn.com/content/v1/5e5cb3cf2e298c72257a4c97/3ee12e96-be62-4088-ac7b-654046dc6735/bucket-hat-white-left-front-683f4df228ee1.png,new
,fc5fd491-17c5-447e-bc87-8ead10d6f2ee,,,,,,682B7FDAD8ADF_White,Color,White,,,,,,,,,,,30.0,0.0,No,Unlimited,,,0.0,0.0,0.0,0.0,,,new
